LOCATION CODE,ROAD NAME,LATITUDE,LONGITUDE,NEGATIVE OFFSET,POSITIVE OFFSET
48192,อุดมสุข 26,13.67851,100.61998,48191.0,
48193,อุดมสุข 29,13.67833,100.62458,,48194.0
48194,อุดมสุข 29,13.68297,100.62278,48193.0,48195.0
48195,อุดมสุข 29,13.68447,100.62274,48194.0,
48196,อุดมสุข 51,13.67794,100.63757,,48197.0
48197,อุดมสุข 51,13.68653,100.63521,48196.0,
48198,อุดมสุข 56,13.67198,100.6333,,48199.0
48199,อุดมสุข 56,13.6779,100.63588,48198.0,
48200,อุดมสุข 60,13.67533,100.64135,,48201.0
48201,อุดมสุข 60,13.6778,100.64179,48200.0,
15130,ถนนอุดมสุข,13.67885,100.60909,,15131.0
15131,ถนนอุดมสุข,13.67833,100.6306,15130.0,15132.0
15132,ถนนอุดมสุข,13.67788,100.6458,15131.0,
15078,ทางพิเศษอุดรรัถยา,13.93432,100.5586,,20248.0
20248,ทางพิเศษอุดรรัถยา,13.93217,100.55726,15078.0,
46006,ทางพิเศษอุดรรัถยา,13.93518,100.55837,,20206.0
20206,ทางพิเศษอุดรรัถยา,13.93598,100.55853,46006.0,
46008,ทางพิเศษอุดรรัถยา,13.93518,100.55837,,20208.0
20208,ทางพิเศษอุดรรัถยา,13.93649,100.55861,46008.0,
15075,ทางพิเศษอุดรรัถยา,13.93505,100.56167,,20245.0
20245,ทางพิเศษอุดรรัถยา,13.93487,100.55985,15075.0,
46009,ทางพิเศษอุดรรัถยา,13.93448,100.55808,46004.0,46010.0
46010,ทางพิเศษอุดรรัถยา,13.93632,100.559,46009.0,46013.0
46013,ทางพิเศษอุดรรัถยา,13.93689,100.55924,46010.0,46015.0
46015,ทางพิเศษอุดรรัถยา,13.93954,100.5604,46013.0,15095.0
15095,ทางพิเศษอุดรรัถยา,13.95019,100.56358,46015.0,46016.0
45995,ทางพิเศษอุดรรัถยา,13.89332,100.54535,,20200.0
15076,ทางพิเศษอุดรรัถยา,13.93487,100.55985,,20246.0
20246,ทางพิเศษอุดรรัถยา,13.93689,100.55924,15076.0,
46012,ทางพิเศษอุดรรัถยา,13.93778,100.55871,,20210.0
20210,ทางพิเศษอุดรรัถยา,13.93432,100.5586,46012.0,
15077,ทางพิเศษอุดรรัถยา,13.93487,100.55985,,20247.0
20247,ทางพิเศษอุดรรัถยา,13.93432,100.5586,15077.0,
15097,ทางพิเศษอุดรรัถยา,13.9502,100.56385,15068.0,
20252,ทางพิเศษอุดรรัถยา,13.90379,100.54704,15084.0,
15085,ทางพิเศษอุดรรัถยา,13.90379,100.54704,,20253.0
20253,ทางพิเศษอุดรรัถยา,13.89771,100.5484,15085.0,
15086,ทางพิเศษอุดรรัถยา,13.90379,100.54704,,20254.0
20254,ทางพิเศษอุดรรัถยา,13.89714,100.54855,15086.0,
46005,ทางพิเศษอุดรรัถยา,13.93448,100.55808,,20205.0
20205,ทางพิเศษอุดรรัถยา,13.93518,100.55837,46005.0,
15070,ทางพิเศษอุดรรัถยา,13.9388,100.56041,,20242.0
20242,ทางพิเศษอุดรรัถยา,13.93736,100.56001,15070.0,
46007,ทางพิเศษอุดรรัถยา,13.93598,100.55853,,20207.0
20207,ทางพิเศษอุดรรัถยา,13.9368,100.5576,46007.0,
15071,ทางพิเศษอุดรรัถยา,13.93736,100.56001,,20243.0
20243,ทางพิเศษอุดรรัถยา,13.93588,100.56003,15071.0,
15072,ทางพิเศษอุดรรัถยา,13.93736,100.56001,,20244.0
20244,ทางพิเศษอุดรรัถยา,13.93593,100.5596,15072.0,
46011,ทางพิเศษอุดรรัถยา,13.9377,100.55588,,20209.0
20209,ทางพิเศษอุดรรัถยา,13.93778,100.55871,46011.0,
46014,ทางพิเศษอุดรรัถยา,13.93778,100.55871,,20211.0
20211,ทางพิเศษอุดรรัถยา,13.93954,100.5604,46014.0,
15096,ทางพิเศษอุดรรัถยา,13.95019,100.56358,,46020.0
15098,ทางพิเศษอุดรรัถยา,13.9502,100.56385,,15069.0
15069,ทางพิเศษอุดรรัถยา,13.94688,100.5629,15098.0,15073.0
15073,ทางพิเศษอุดรรัถยา,13.9388,100.56041,15069.0,15074.0
15074,ทางพิเศษอุดรรัถยา,13.93623,100.55921,15073.0,15090.0
15090,ทางพิเศษอุดรรัถยา,13.93217,100.55726,15074.0,15080.0
48202,วิภาวดีรังสิต 2,13.77921,100.5568,,48203.0
48203,วิภาวดีรังสิต 2,13.7746,100.55806,48202.0,
48204,วิภาวดีรังสิต 32,13.8266,100.55819,,48205.0
48205,วิภาวดีรังสิต 32,13.825,100.55925,48204.0,
48206,วิภาวดีรังสิต 60,13.86589,100.57163,,48207.0
48207,วิภาวดีรังสิต 60,13.86341,100.57388,48206.0,48208.0
48208,วิภาวดีรังสิต 60,13.86424,100.57977,48207.0,48209.0
48209,วิภาวดีรังสิต 60,13.85977,100.58216,48208.0,
48210,วิภาวดีรังสิต 64,13.87549,100.57697,,48211.0
48211,วิภาวดีรังสิต 64,13.87478,100.57863,48210.0,48212.0
48212,วิภาวดีรังสิต 64,13.87353,100.58088,48211.0,48213.0
48213,วิภาวดีรังสิต 64,13.87452,100.58145,48212.0,48214.0
48214,วิภาวดีรังสิต 64,13.87553,100.5832,48213.0,48215.0
48215,วิภาวดีรังสิต 64,13.87479,100.58366,48214.0,
48216,วิภาวดีรังสิต 64 แยก 10,13.87452,100.58145,,48217.0
48217,วิภาวดีรังสิต 64 แยก 10,13.87479,100.58366,48216.0,
48218,วิภาวดีรังสิต 64 แยก 2,13.87137,100.57858,,48219.0
48219,วิภาวดีรังสิต 64 แยก 2,13.87478,100.57863,48218.0,
20501,ถนนวิภาวดีรังสิต,13.76393,100.5482,,20502.0
20502,ถนนวิภาวดีรังสิต,13.76705,100.54944,20501.0,20503.0
20503,ถนนวิภาวดีรังสิต,13.77132,100.55179,20502.0,20504.0
20504,ถนนวิภาวดีรังสิต,13.77562,100.55404,20503.0,20505.0
20505,ถนนวิภาวดีรังสิต,13.78121,100.55721,20504.0,20506.0
20506,ถนนวิภาวดีรังสิต,13.78455,100.55918,20505.0,20507.0
20507,ถนนวิภาวดีรังสิต,13.78928,100.5614,20506.0,20508.0
20508,ถนนวิภาวดีรังสิต,13.79687,100.56082,20507.0,20509.0
20509,ถนนวิภาวดีรังสิต,13.80282,100.5602,20508.0,20510.0
20510,ถนนวิภาวดีรังสิต,13.81091,100.55944,20509.0,20511.0
20511,ถนนวิภาวดีรังสิต,13.81773,100.55861,20510.0,20512.0
20512,ถนนวิภาวดีรังสิต,13.82521,100.55791,20511.0,20513.0
20513,ถนนวิภาวดีรังสิต,13.83055,100.55758,20512.0,20514.0
20514,ถนนวิภาวดีรังสิต,13.84754,100.56149,20513.0,20515.0
20515,ถนนวิภาวดีรังสิต,13.86124,100.56901,20514.0,20516.0
20516,ถนนวิภาวดีรังสิต,13.88428,100.58159,20515.0,20517.0
20517,ถนนวิภาวดีรังสิต,13.91998,100.60151,20516.0,20519.0
20519,ถนนวิภาวดีรังสิต,13.95203,100.61886,20517.0,
48220,วิภาวดีรังสิต 28,13.8213,100.55869,,48221.0
48221,วิภาวดีรังสิต 28,13.81993,100.56049,48220.0,
48222,วิภาวดีรังสิต 30,13.82361,100.55854,,48223.0
48223,วิภาวดีรังสิต 30,13.82317,100.56122,48222.0,
48224,วิภาวดีรังสิต 20,13.80292,100.56065,,48225.0
48225,วิภาวดีรังสิต 20,13.8025,100.56319,48224.0,48226.0
48226,วิภาวดีรังสิต 20,13.80134,100.56518,48225.0,48227.0
48227,วิภาวดีรังสิต 20,13.80308,100.56655,48226.0,
48228,วชิรธรรมสาธิต 23,13.68443,100.62138,,48229.0
48229,วชิรธรรมสาธิต 23,13.68685,100.62035,48228.0,48230.0
48230,วชิรธรรมสาธิต 23,13.69135,100.61838,48229.0,
48231,วชิรธรรมสาธิต 70,13.68653,100.63521,,48232.0
48232,วชิรธรรมสาธิต 70,13.68905,100.63521,48231.0,48233.0
48233,วชิรธรรมสาธิต 70,13.68942,100.6401,48232.0,
48234,ถนนวังเดิม,13.74042,100.48384,,48235.0
48235,ถนนวังเดิม,13.74213,100.48751,48234.0,
48236,วังทองหลาง,13.76548,100.59748,,48237.0
48237,วังทองหลาง,13.7642,100.59949,48236.0,
48238,ถนนวัดแก้ว-พุทธมณฑล สาย 1,13.75583,100.4272,,48239.0
48239,ถนนวัดแก้ว-พุทธมณฑล สาย 1,13.75434,100.43698,48238.0,48240.0
48240,ถนนวัดแก้ว-พุทธมณฑล สาย 1,13.75442,100.44591,48239.0,
48241,ถนนวัดนาวงประชาพัฒนา (เหนือ),13.9494,100.60471,,48242.0
48242,ถนนวัดนาวงประชาพัฒนา (เหนือ),13.95531,100.58626,48241.0,48243.0
48243,ถนนวัดนาวงประชาพัฒนา (เหนือ),13.95757,100.57499,48242.0,48244.0
48244,ถนนวัดนาวงประชาพัฒนา (เหนือ),13.96165,100.57619,48243.0,
48245,ถนนวัดนาวงประชาพัฒนา,13.93306,100.567,,48246.0
48246,ถนนวัดนาวงประชาพัฒนา,13.94447,100.57101,48245.0,48247.0
48247,ถนนวัดนาวงประชาพัฒนา,13.94757,100.57179,48246.0,53004.0
53004,ถนนวัดนาวงประชาพัฒนา,13.95457,100.57406,48247.0,
25023,ถนนวิทยุ,13.72627,100.54451,,25015.0
25015,ถนนวิทยุ,13.73165,100.54555,25023.0,25016.0
25016,ถนนวิทยุ,13.7341,100.54594,25015.0,25017.0
25017,ถนนวิทยุ,13.73921,100.54681,25016.0,25018.0
25018,ถนนวิทยุ,13.74334,100.54749,25017.0,25019.0
25019,ถนนวิทยุ,13.74682,100.54808,25018.0,25020.0
25020,ถนนวิทยุ,13.74969,100.54859,25019.0,
25514,ถนนวิสุทธิกษัตริย์,13.76692,100.5011,,25515.0
25515,ถนนวิสุทธิกษัตริย์,13.76251,100.50436,25514.0,25516.0
25516,ถนนวิสุทธิกษัตริย์,13.75998,100.50767,25515.0,25517.0
25517,ถนนวิสุทธิกษัตริย์,13.75825,100.50951,25516.0,
22032,ถนนวงศ์สว่าง,13.80936,100.51085,,22022.0
22022,ถนนวงศ์สว่าง,13.81813,100.51725,22032.0,22023.0
22023,ถนนวงศ์สว่าง,13.82161,100.5211,22022.0,22024.0
22024,ถนนวงศ์สว่าง,13.82559,100.52552,22023.0,22033.0
22033,ถนนวงศ์สว่าง,13.82828,100.52844,22024.0,
33502,ถนนวรจักร,13.74416,100.50442,,33503.0
33503,ถนนวรจักร,13.74561,100.50566,33502.0,33504.0
33504,ถนนวรจักร,13.74804,100.50698,33503.0,33510.0
33510,ถนนวรจักร,13.75187,100.5087,33504.0,
34003,ถนนยุคล 2,13.74691,100.51036,,34004.0
34004,ถนนยุคล 2,13.75072,100.51203,34003.0,
3224,,13.70443,100.33068,3223.0,
7377,304/ถนนสุวินทวงศ์ (ถนนสายใน),13.81942,100.73649,,7378.0
7378,304/ถนนสุวินทวงศ์ (ถนนสายใน),13.8149,100.75641,7377.0,
7732,,13.65886,100.51895,,7733.0
7733,,13.66069,100.5267,7732.0,
7770,,13.72255,100.74655,,7771.0
7771,,13.72958,100.74657,7770.0,7772.0
7772,,13.75611,100.74637,7771.0,7773.0
7773,,13.77403,100.74637,7772.0,7774.0
7774,,13.79223,100.74616,7773.0,7775.0
7775,,13.8124,100.73676,7774.0,7776.0
7776,,13.81543,100.7353,7775.0,7777.0
7777,,13.81911,100.73429,7776.0,
8767,,13.80624,100.50215,,8768.0
8770,,13.80553,100.48842,8769.0,8771.0
9311,,13.70446,100.33068,,9312.0
9312,,13.7139,100.33037,9311.0,9313.0
9313,,13.72552,100.32998,9312.0,9314.0
9314,,13.73893,100.32943,9313.0,9315.0
9315,,13.74711,100.32917,9314.0,9316.0
9316,,13.75075,100.32904,9315.0,9317.0
9317,,13.76514,100.32855,9316.0,9318.0
9318,,13.76825,100.3284,9317.0,9319.0
9319,,13.77002,100.32834,9318.0,9320.0
9320,,13.77705,100.3281,9319.0,9321.0
9321,,13.78762,100.32764,9320.0,
1406,,13.80747,100.92723,,1407.0
1407,,13.81591,100.93377,1406.0,1408.0
42913,ถนนบุรีภิรมย์,13.8545,100.867,,42914.0
42914,ถนนบุรีภิรมย์,13.85546,100.86717,42913.0,42915.0
42915,ถนนบุรีภิรมย์,13.8563,100.86305,42914.0,
41540,ถนนคลองสิบสาม,13.85867,100.86799,,41541.0
41541,ถนนคลองสิบสาม,13.88949,100.88676,41540.0,41542.0
41542,ถนนคลองสิบสาม,13.90393,100.88905,41541.0,41543.0
41543,ถนนคลองสิบสาม,13.92854,100.89291,41542.0,41544.0
41546,ถนนคลองสิบสาม,13.85907,100.86754,,41547.0
41547,ถนนคลองสิบสาม,13.88835,100.88619,41546.0,41548.0
41548,ถนนคลองสิบสาม,13.90404,100.8886,41547.0,41549.0
41549,ถนนคลองสิบสาม,13.92857,100.89242,41548.0,41550.0
41550,ถนนคลองสิบสาม,13.94724,100.89437,41549.0,
41587,ถนนหลวงแพ่ง,13.69203,100.86587,41586.0,41588.0
41588,ถนนหลวงแพ่ง,13.69431,100.86028,41587.0,
41855,พระประแดง 1,13.66066,100.52669,,41856.0
41856,พระประแดง 1,13.6641,100.52701,41855.0,41857.0
41857,พระประแดง 1,13.66613,100.52643,41856.0,
41874,ถนนประชาสำราญ,13.86118,100.86105,,41875.0
41875,ถนนประชาสำราญ,13.88506,100.86383,41874.0,41876.0
41876,ถนนประชาสำราญ,13.89479,100.8631,41875.0,41877.0
41877,ถนนประชาสำราญ,13.93163,100.86435,41876.0,41878.0
41878,ถนนประชาสำราญ,13.94606,100.86596,41877.0,41879.0
41911,เรวัติ 3,13.85632,100.86306,,41912.0
41912,เรวัติ 3,13.85996,100.86446,41911.0,
39532,ซอยบุรีภิรมย์ 7,13.85406,100.86894,,39533.0
39533,ซอยบุรีภิรมย์ 7,13.85546,100.86717,39532.0,
39570,ซอยวัดแสนสุข,13.81248,100.72959,,39571.0
39571,ซอยวัดแสนสุข,13.81541,100.73526,39570.0,
39573,ถนนทรงธรรม,13.66613,100.52643,,39574.0
39574,ถนนทรงธรรม,13.66758,100.51983,39573.0,39575.0
39575,ถนนทรงธรรม,13.66795,100.5195,39574.0,
39584,ถนนสีหบุรานุกิจ,13.81265,100.71755,,39585.0
